pokemon_id,move_id,move_name,learn_method,level_learned
486,63,Hyper Beam,machine,0
486,85,Thunderbolt,machine,0
486,86,Thunder Wave,machine,0
486,87,Thunder,machine,0
486,89,Earthquake,machine,0
486,109,Confuse Ray,level-up,1
486,109,Confuse Ray,machine,0
486,156,Rest,machine,0
486,157,Rock Slide,machine,0
486,164,Substitute,machine,0
486,182,Protect,level-up,24
486,182,Protect,machine,0
486,196,Icy Wind,machine,0
486,203,Endure,machine,0
486,214,Sleep Talk,machine,0
486,240,Rain Dance,machine,0
486,241,Sunny Day,machine,0
486,263,Facade,level-up,12
486,263,Facade,machine,0
486,264,Focus Punch,machine,0
486,280,Brick Break,machine,0
486,282,Knock Off,level-up,30
486,282,Knock Off,machine,0
486,317,Rock Tomb,machine,0
486,356,Gravity,machine,0
486,359,Hammer Arm,level-up,66
486,371,Payback,level-up,6
486,374,Fling,machine,0
486,409,Drain Punch,machine,0
486,411,Focus Blast,machine,0
486,414,Earth Power,machine,0
486,416,Giga Impact,level-up,72
486,416,Giga Impact,machine,0
486,419,Avalanche,machine,0
486,428,Zen Headbutt,level-up,54
486,428,Zen Headbutt,machine,0
486,442,Iron Head,machine,0
486,444,Stone Edge,machine,0
486,462,Crush Grip,level-up,78
486,469,Wide Guard,level-up,48
486,479,Smack Down,machine,0
486,484,Heavy Slam,level-up,60
486,484,Heavy Slam,machine,0
486,523,Bulldoze,machine,0
486,535,Heat Crash,machine,0
486,667,High Horsepower,machine,0
486,707,Stomping Tantrum,machine,0
486,776,Body Press,level-up,42
486,776,Body Press,machine,0
486,851,Tera Blast,machine,0
486,912,Hard Press,machine,0
487,19,Fly,machine,0
487,34,Body Slam,machine,0
487,36,Take Down,machine,0
487,46,Roar,machine,0
487,63,Hyper Beam,machine,0
487,85,Thunderbolt,machine,0
487,86,Thunder Wave,machine,0
487,87,Thunder,machine,0
487,89,Earthquake,machine,0
487,94,Psychic,machine,0
487,109,Confuse Ray,machine,0
487,129,Swift,machine,0
487,156,Rest,machine,0
487,163,Slash,level-up,28
487,164,Substitute,machine,0
487,174,Curse,machine,0
487,180,Spite,machine,0
487,182,Protect,machine,0
487,184,Scary Face,level-up,35
487,184,Scary Face,machine,0
487,194,Destiny Bond,level-up,84
487,196,Icy Wind,machine,0
487,200,Outrage,machine,0
487,203,Endure,machine,0
487,214,Sleep Talk,machine,0
487,220,Pain Split,level-up,49
487,220,Pain Split,machine,0
487,225,Dragon Breath,level-up,7
487,240,Rain Dance,machine,0
487,241,Sunny Day,machine,0
487,246,Ancient Power,level-up,14
487,247,Shadow Ball,machine,0
487,261,Will O Wisp,machine,0
487,263,Facade,machine,0
487,304,Hyper Voice,machine,0
487,337,Dragon Claw,level-up,63
487,337,Dragon Claw,machine,0
487,347,Calm Mind,machine,0
487,356,Gravity,machine,0
487,396,Aura Sphere,level-up,56
487,396,Aura Sphere,machine,0
487,399,Dark Pulse,machine,0
487,406,Dragon Pulse,machine,0
487,412,Energy Ball,machine,0
487,414,Earth Power,level-up,70
487,414,Earth Power,machine,0
487,416,Giga Impact,machine,0
487,421,Shadow Claw,level-up,42
487,421,Shadow Claw,machine,0
487,425,Shadow Sneak,level-up,1
487,432,Defog,level-up,1
487,434,Draco Meteor,machine,0
487,442,Iron Head,machine,0
487,444,Stone Edge,machine,0
487,467,Shadow Force,level-up,77
487,506,Hex,level-up,21
487,506,Hex,machine,0
487,523,Bulldoze,machine,0
487,525,Dragon Tail,machine,0
487,566,Phantom Force,machine,0
487,784,Breaking Swipe,machine,0
487,806,Skitter Smack,machine,0
487,809,Poltergeist,machine,0
487,814,Dual Wingbeat,machine,0
487,851,Tera Blast,machine,0
488,34,Body Slam,machine,0
488,54,Mist,level-up,6
488,58,Ice Beam,machine,0
488,60,Psybeam,level-up,18
488,60,Psybeam,machine,0
488,62,Aurora Beam,level-up,12
488,63,Hyper Beam,machine,0
488,76,Solar Beam,machine,0
488,85,Thunderbolt,machine,0
488,86,Thunder Wave,machine,0
488,87,Thunder,machine,0
488,93,Confusion,level-up,1
488,94,Psychic,level-up,54
488,94,Psychic,machine,0
488,104,Double Team,level-up,1
488,109,Confuse Ray,machine,0
488,113,Light Screen,machine,0
488,115,Reflect,machine,0
488,129,Swift,machine,0
488,156,Rest,machine,0
488,163,Slash,level-up,30
488,164,Substitute,machine,0
488,182,Protect,machine,0
488,184,Scary Face,machine,0
488,189,Mud Slap,machine,0
488,196,Icy Wind,machine,0
488,203,Endure,machine,0
488,214,Sleep Talk,machine,0
488,219,Safeguard,level-up,48
488,236,Moonlight,level-up,42
488,240,Rain Dance,machine,0
488,241,Sunny Day,machine,0
488,244,Psych Up,machine,0
488,247,Shadow Ball,machine,0
488,248,Future Sight,level-up,66
488,248,Future Sight,machine,0
488,263,Facade,machine,0
488,270,Helping Hand,machine,0
488,271,Trick,machine,0
488,285,Skill Swap,machine,0
488,347,Calm Mind,machine,0
488,356,Gravity,machine,0
488,408,Power Gem,machine,0
488,412,Energy Ball,machine,0
488,416,Giga Impact,machine,0
488,427,Psycho Cut,level-up,36
488,428,Zen Headbutt,machine,0
488,433,Trick Room,machine,0
488,447,Grass Knot,machine,0
488,451,Charge Beam,machine,0
488,461,Lunar Dance,level-up,72
488,473,Psyshock,machine,0
488,500,Stored Power,machine,0
488,502,Ally Switch,level-up,24
488,585,Moonblast,level-up,60
488,605,Dazzling Gleam,machine,0
488,678,Psychic Terrain,machine,0
488,797,Expanding Force,machine,0
488,849,Lunar Blessing,level-up,72
488,851,Tera Blast,machine,0
489,48,Supersonic,level-up,16
489,55,Water Gun,level-up,1
489,56,Hydro Pump,machine,0
489,57,Surf,machine,0
489,58,Ice Beam,machine,0
489,59,Blizzard,machine,0
489,61,Bubble Beam,level-up,24
489,114,Haze,machine,0
489,127,Waterfall,machine,0
489,129,Swift,machine,0
489,151,Acid Armor,level-up,31
489,156,Rest,machine,0
489,164,Substitute,machine,0
489,182,Protect,machine,0
489,196,Icy Wind,machine,0
489,203,Endure,machine,0
489,204,Charm,level-up,9
489,204,Charm,machine,0
489,214,Sleep Talk,machine,0
489,226,Baton Pass,machine,0
489,240,Rain Dance,level-up,69
489,240,Rain Dance,machine,0
489,244,Psych Up,machine,0
489,250,Whirlpool,level-up,39
489,250,Whirlpool,machine,0
489,263,Facade,machine,0
489,270,Helping Hand,machine,0
489,282,Knock Off,machine,0
489,291,Dive,level-up,61
489,311,Weather Ball,machine,0
489,352,Water Pulse,level-up,46
489,352,Water Pulse,machine,0
489,369,U Turn,machine,0
489,374,Fling,machine,0
489,392,Aqua Ring,level-up,54
489,428,Zen Headbutt,machine,0
489,447,Grass Knot,machine,0
489,503,Scald,machine,0
489,574,Disarming Voice,machine,0
489,605,Dazzling Gleam,machine,0
489,710,Liquidation,machine,0
489,812,Flip Turn,machine,0
489,850,Take Heart,level-up,75
489,851,Tera Blast,machine,0
489,886,Chilling Water,machine,0
489,914,Alluring Voice,machine,0
490,48,Supersonic,level-up,16
490,55,Water Gun,level-up,1
490,56,Hydro Pump,machine,0
490,57,Surf,machine,0
490,58,Ice Beam,machine,0
490,59,Blizzard,machine,0
490,60,Psybeam,machine,0
490,61,Bubble Beam,level-up,24
490,63,Hyper Beam,machine,0
490,94,Psychic,machine,0
490,113,Light Screen,machine,0
490,114,Haze,machine,0
490,115,Reflect,machine,0
490,127,Waterfall,machine,0
490,129,Swift,machine,0
490,151,Acid Armor,level-up,31
490,156,Rest,machine,0
490,164,Substitute,machine,0
490,182,Protect,machine,0
490,189,Mud Slap,machine,0
490,196,Icy Wind,machine,0
490,203,Endure,machine,0
490,204,Charm,level-up,9
490,204,Charm,machine,0
490,214,Sleep Talk,machine,0
490,226,Baton Pass,machine,0
490,240,Rain Dance,level-up,69
490,240,Rain Dance,machine,0
490,244,Psych Up,machine,0
490,247,Shadow Ball,machine,0
490,250,Whirlpool,level-up,39
490,250,Whirlpool,machine,0
490,263,Facade,machine,0
490,270,Helping Hand,machine,0
490,282,Knock Off,machine,0
490,285,Skill Swap,machine,0
490,291,Dive,level-up,61
490,294,Tail Glow,level-up,1
490,311,Weather Ball,machine,0
490,313,Fake Tears,machine,0
490,347,Calm Mind,machine,0
490,352,Water Pulse,level-up,46
490,352,Water Pulse,machine,0
490,369,U Turn,machine,0
490,374,Fling,machine,0
490,391,Heart Swap,level-up,1
490,392,Aqua Ring,level-up,54
490,412,Energy Ball,machine,0
490,416,Giga Impact,machine,0
490,428,Zen Headbutt,machine,0
490,447,Grass Knot,machine,0
490,500,Stored Power,machine,0
490,503,Scald,machine,0
490,574,Disarming Voice,machine,0
490,605,Dazzling Gleam,machine,0
490,710,Liquidation,machine,0
490,812,Flip Turn,machine,0
490,850,Take Heart,level-up,76
490,851,Tera Blast,machine,0
490,886,Chilling Water,machine,0
490,914,Alluring Voice,machine,0
491,14,Swords Dance,machine,0
491,50,Disable,level-up,1
491,58,Ice Beam,machine,0
491,59,Blizzard,machine,0
491,63,Hyper Beam,machine,0
491,86,Thunder Wave,machine,0
491,87,Thunder,machine,0
491,94,Psychic,machine,0
491,95,Hypnosis,level-up,20
491,98,Quick Attack,level-up,11
491,101,Night Shade,level-up,38
491,101,Night Shade,machine,0
491,104,Double Team,level-up,47
491,109,Confuse Ray,machine,0
491,114,Haze,level-up,57
491,114,Haze,machine,0
491,129,Swift,machine,0
491,138,Dream Eater,level-up,84
491,156,Rest,machine,0
491,157,Rock Slide,machine,0
491,164,Substitute,machine,0
491,168,Thief,machine,0
491,174,Curse,machine,0
491,180,Spite,machine,0
491,182,Protect,machine,0
491,184,Scary Face,machine,0
491,188,Sludge Bomb,machine,0
491,196,Icy Wind,machine,0
491,203,Endure,machine,0
491,214,Sleep Talk,machine,0
491,240,Rain Dance,machine,0
491,241,Sunny Day,machine,0
491,244,Psych Up,machine,0
491,247,Shadow Ball,machine,0
491,261,Will O Wisp,machine,0
491,263,Facade,machine,0
491,264,Focus Punch,machine,0
491,269,Taunt,machine,0
491,271,Trick,machine,0
491,280,Brick Break,machine,0
491,282,Knock Off,machine,0
491,317,Rock Tomb,machine,0
491,347,Calm Mind,machine,0
491,374,Fling,machine,0
491,389,Sucker Punch,level-up,29
491,398,Poison Jab,machine,0
491,399,Dark Pulse,level-up,93
491,399,Dark Pulse,machine,0
491,404,X Scissor,machine,0
491,409,Drain Punch,machine,0
491,411,Focus Blast,machine,0
491,416,Giga Impact,machine,0
491,417,Nasty Plot,level-up,75
491,417,Nasty Plot,machine,0
491,421,Shadow Claw,machine,0
491,451,Charge Beam,machine,0
491,464,Dark Void,level-up,66
491,473,Psyshock,machine,0
491,492,Foul Play,machine,0
491,506,Hex,machine,0
491,555,Snarl,machine,0
491,675,Throat Chop,machine,0
491,808,Lash Out,machine,0
491,851,Tera Blast,machine,0
492,14,Swords Dance,machine,0
492,36,Take Down,machine,0
492,38,Double Edge,machine,0
492,63,Hyper Beam,machine,0
492,73,Leech Seed,level-up,19
492,74,Growth,level-up,1
492,76,Solar Beam,machine,0
492,94,Psychic,machine,0
492,129,Swift,machine,0
492,156,Rest,machine,0
492,164,Substitute,machine,0
492,182,Protect,machine,0
492,186,Sweet Kiss,level-up,82
492,202,Giga Drain,machine,0
492,203,Endure,machine,0
492,214,Sleep Talk,machine,0
492,226,Baton Pass,machine,0
492,230,Sweet Scent,level-up,37
492,235,Synthesis,level-up,28
492,241,Sunny Day,machine,0
492,244,Psych Up,machine,0
492,263,Facade,machine,0
492,283,Endeavor,machine,0
492,314,Air Cutter,machine,0
492,331,Bullet Seed,machine,0
492,345,Magical Leaf,level-up,10
492,345,Magical Leaf,machine,0
492,361,Healing Wish,level-up,91
492,366,Tailwind,machine,0
492,388,Worry Seed,level-up,55
492,402,Seed Bomb,machine,0
492,403,Air Slash,machine,0
492,412,Energy Ball,level-up,73
492,412,Energy Ball,machine,0
492,414,Earth Power,machine,0
492,416,Giga Impact,machine,0
492,428,Zen Headbutt,machine,0
492,437,Leaf Storm,machine,0
492,447,Grass Knot,machine,0
492,465,Seed Flare,level-up,100
492,572,Petal Blizzard,machine,0
492,574,Disarming Voice,machine,0
492,580,Grassy Terrain,level-up,64
492,580,Grassy Terrain,machine,0
492,583,Play Rough,level-up,46
492,583,Play Rough,machine,0
492,605,Dazzling Gleam,machine,0
492,803,Grassy Glide,machine,0
492,851,Tera Blast,machine,0
492,885,Trailblaze,machine,0
493,14,Swords Dance,machine,0
493,19,Fly,machine,0
493,34,Body Slam,machine,0
493,36,Take Down,machine,0
493,38,Double Edge,machine,0
493,46,Roar,machine,0
493,53,Flamethrower,machine,0
493,56,Hydro Pump,machine,0
493,57,Surf,machine,0
493,58,Ice Beam,machine,0
493,59,Blizzard,machine,0
493,63,Hyper Beam,level-up,80
493,63,Hyper Beam,machine,0
493,69,Seismic Toss,level-up,1
493,76,Solar Beam,machine,0
493,85,Thunderbolt,machine,0
493,86,Thunder Wave,machine,0
493,87,Thunder,machine,0
493,89,Earthquake,machine,0
493,94,Psychic,machine,0
493,97,Agility,machine,0
493,105,Recover,level-up,70
493,109,Confuse Ray,machine,0
493,113,Light Screen,machine,0
493,115,Reflect,machine,0
493,126,Fire Blast,machine,0
493,127,Waterfall,machine,0
493,129,Swift,machine,0
493,156,Rest,machine,0
493,157,Rock Slide,machine,0
493,164,Substitute,machine,0
493,182,Protect,machine,0
493,184,Scary Face,machine,0
493,188,Sludge Bomb,machine,0
493,195,Perish Song,level-up,90
493,196,Icy Wind,machine,0
493,200,Outrage,machine,0
493,201,Sandstorm,machine,0
493,202,Giga Drain,machine,0
493,203,Endure,machine,0
493,214,Sleep Talk,machine,0
493,240,Rain Dance,machine,0
493,241,Sunny Day,machine,0
493,244,Psych Up,machine,0
493,245,Extreme Speed,level-up,40
493,247,Shadow Ball,machine,0
493,248,Future Sight,level-up,60
493,248,Future Sight,machine,0
493,257,Heat Wave,machine,0
493,261,Will O Wisp,machine,0
493,263,Facade,machine,0
493,269,Taunt,machine,0
493,271,Trick,machine,0
493,280,Brick Break,machine,0
493,286,Imprison,machine,0
493,304,Hyper Voice,level-up,30
493,304,Hyper Voice,machine,0
493,315,Overheat,machine,0
493,317,Rock Tomb,machine,0
493,322,Cosmic Power,level-up,1
493,331,Bullet Seed,machine,0
493,334,Iron Defense,machine,0
493,337,Dragon Claw,machine,0
493,339,Bulk Up,machine,0
493,345,Magical Leaf,machine,0
493,347,Calm Mind,machine,0
493,349,Dragon Dance,machine,0
493,352,Water Pulse,machine,0
493,356,Gravity,level-up,10
493,356,Gravity,machine,0
493,361,Healing Wish,level-up,50
493,366,Tailwind,machine,0
493,394,Flare Blitz,machine,0
493,396,Aura Sphere,machine,0
493,398,Poison Jab,machine,0
493,399,Dark Pulse,machine,0
493,403,Air Slash,machine,0
493,404,X Scissor,machine,0
493,405,Bug Buzz,machine,0
493,406,Dragon Pulse,machine,0
493,408,Power Gem,machine,0
493,411,Focus Blast,machine,0
493,412,Energy Ball,machine,0
493,414,Earth Power,level-up,20
493,414,Earth Power,machine,0
493,416,Giga Impact,machine,0
493,419,Avalanche,machine,0
493,421,Shadow Claw,machine,0
493,428,Zen Headbutt,machine,0
493,430,Flash Cannon,machine,0
493,433,Trick Room,machine,0
493,434,Draco Meteor,machine,0
493,441,Gunk Shot,machine,0
493,442,Iron Head,machine,0
493,444,Stone Edge,machine,0
493,446,Stealth Rock,machine,0
493,447,Grass Knot,machine,0
493,449,Judgment,level-up,100
493,451,Charge Beam,machine,0
493,473,Psyshock,machine,0
493,484,Heavy Slam,machine,0
493,491,Acid Spray,machine,0
493,492,Foul Play,machine,0
493,500,Stored Power,machine,0
493,506,Hex,machine,0
493,523,Bulldoze,machine,0
493,525,Dragon Tail,machine,0
493,528,Wild Charge,machine,0
493,542,Hurricane,machine,0
493,555,Snarl,machine,0
493,566,Phantom Force,machine,0
493,580,Grassy Terrain,machine,0
493,581,Misty Terrain,machine,0
493,604,Electric Terrain,machine,0
493,605,Dazzling Gleam,machine,0
493,678,Psychic Terrain,machine,0
493,707,Stomping Tantrum,machine,0
493,710,Liquidation,machine,0
493,776,Body Press,machine,0
493,796,Steel Beam,machine,0
493,800,Meteor Beam,machine,0
493,815,Scorching Sands,machine,0
493,851,Tera Blast,machine,0
493,885,Trailblaze,machine,0
493,886,Chilling Water,machine,0
493,916,Supercell Slam,machine,0
495,14,Swords Dance,machine,0
495,21,Slam,level-up,25
495,22,Vine Whip,level-up,7
495,33,Tackle,level-up,1
495,35,Wrap,level-up,10
495,36,Take Down,machine,0
495,38,Double Edge,machine,0
495,43,Leer,level-up,4
495,72,Mega Drain,level-up,22
495,73,Leech Seed,level-up,19
495,74,Growth,level-up,13
495,76,Solar Beam,machine,0
495,113,Light Screen,machine,0
495,115,Reflect,machine,0
495,129,Swift,machine,0
495,137,Glare,egg,0
495,156,Rest,machine,0
495,164,Substitute,machine,0
495,182,Protect,machine,0
495,202,Giga Drain,level-up,34
495,202,Giga Drain,machine,0
495,203,Endure,machine,0
495,212,Mean Look,egg,0
495,214,Sleep Talk,machine,0
495,230,Sweet Scent,egg,0
495,231,Iron Tail,egg,0
495,235,Synthesis,egg,0
495,239,Twister,egg,0
495,241,Sunny Day,machine,0
495,243,Mirror Coat,egg,0
495,263,Facade,machine,0
495,269,Taunt,machine,0
495,270,Helping Hand,machine,0
495,282,Knock Off,machine,0
495,331,Bullet Seed,machine,0
495,332,Aerial Ace,machine,0
495,345,Magical Leaf,level-up,16
495,345,Magical Leaf,machine,0
495,347,Calm Mind,machine,0
495,348,Leaf Blade,level-up,28
495,380,Gastro Acid,level-up,37
495,402,Seed Bomb,machine,0
495,412,Energy Ball,machine,0
495,437,Leaf Storm,level-up,40
495,437,Leaf Storm,machine,0
495,447,Grass Knot,machine,0
495,489,Coil,level-up,31
495,520,Grass Pledge,machine,0
495,572,Petal Blizzard,machine,0
495,580,Grassy Terrain,machine,0
495,803,Grassy Glide,machine,0
495,851,Tera Blast,machine,0
495,885,Trailblaze,machine,0
496,14,Swords Dance,machine,0
496,21,Slam,level-up,28
496,22,Vine Whip,level-up,1
496,33,Tackle,level-up,1
496,35,Wrap,level-up,1
496,36,Take Down,machine,0
496,38,Double Edge,machine,0
496,43,Leer,level-up,1
496,72,Mega Drain,level-up,24
496,73,Leech Seed,level-up,20
496,74,Growth,level-up,13
496,76,Solar Beam,machine,0
496,113,Light Screen,machine,0
496,115,Reflect,machine,0
496,129,Swift,machine,0
496,137,Glare,egg,0
496,156,Rest,machine,0
496,164,Substitute,machine,0
496,182,Protect,machine,0
496,202,Giga Drain,level-up,40
496,202,Giga Drain,machine,0
496,203,Endure,machine,0
496,212,Mean Look,egg,0
496,214,Sleep Talk,machine,0
496,230,Sweet Scent,egg,0
496,231,Iron Tail,egg,0
496,235,Synthesis,egg,0
496,239,Twister,egg,0
496,241,Sunny Day,machine,0
496,243,Mirror Coat,egg,0
496,263,Facade,machine,0
496,269,Taunt,machine,0
496,270,Helping Hand,machine,0
496,282,Knock Off,machine,0
496,331,Bullet Seed,machine,0
496,332,Aerial Ace,machine,0
496,345,Magical Leaf,level-up,16
496,345,Magical Leaf,machine,0
496,347,Calm Mind,machine,0
496,348,Leaf Blade,level-up,32
496,380,Gastro Acid,level-up,44
496,402,Seed Bomb,machine,0
496,412,Energy Ball,machine,0
496,437,Leaf Storm,level-up,48
496,437,Leaf Storm,machine,0
496,447,Grass Knot,machine,0
496,489,Coil,level-up,36
496,520,Grass Pledge,machine,0
496,572,Petal Blizzard,machine,0
496,580,Grassy Terrain,machine,0
496,803,Grassy Glide,machine,0
496,851,Tera Blast,machine,0
496,885,Trailblaze,machine,0
497,14,Swords Dance,machine,0
497,21,Slam,level-up,28
497,22,Vine Whip,level-up,1
497,33,Tackle,level-up,1
497,34,Body Slam,machine,0
497,35,Wrap,level-up,1
497,36,Take Down,machine,0
497,38,Double Edge,machine,0
497,43,Leer,level-up,1
497,63,Hyper Beam,machine,0
497,72,Mega Drain,level-up,24
497,73,Leech Seed,level-up,20
497,74,Growth,level-up,13
497,76,Solar Beam,machine,0
497,113,Light Screen,machine,0
497,115,Reflect,machine,0
497,129,Swift,machine,0
497,137,Glare,egg,0
497,156,Rest,machine,0
497,164,Substitute,machine,0
497,182,Protect,machine,0
497,184,Scary Face,machine,0
497,200,Outrage,machine,0
497,202,Giga Drain,level-up,44
497,202,Giga Drain,machine,0
497,203,Endure,machine,0
497,212,Mean Look,egg,0
497,214,Sleep Talk,machine,0
497,230,Sweet Scent,egg,0
497,231,Iron Tail,egg,0
497,235,Synthesis,egg,0
497,239,Twister,egg,0
497,241,Sunny Day,machine,0
497,243,Mirror Coat,egg,0
497,263,Facade,machine,0
497,269,Taunt,machine,0
497,270,Helping Hand,machine,0
497,282,Knock Off,machine,0
497,331,Bullet Seed,machine,0
497,332,Aerial Ace,machine,0
497,338,Frenzy Plant,machine,0
497,345,Magical Leaf,level-up,16
497,345,Magical Leaf,machine,0
497,347,Calm Mind,machine,0
497,348,Leaf Blade,level-up,32
497,380,Gastro Acid,level-up,50
497,402,Seed Bomb,machine,0
497,406,Dragon Pulse,machine,0
497,412,Energy Ball,machine,0
497,416,Giga Impact,machine,0
497,437,Leaf Storm,level-up,56
497,437,Leaf Storm,machine,0
497,447,Grass Knot,machine,0
497,489,Coil,level-up,38
497,520,Grass Pledge,machine,0
497,525,Dragon Tail,machine,0
497,572,Petal Blizzard,machine,0
497,580,Grassy Terrain,machine,0
497,784,Breaking Swipe,machine,0
497,799,Scale Shot,machine,0
497,803,Grassy Glide,machine,0
497,851,Tera Blast,machine,0
497,885,Trailblaze,machine,0
498,7,Fire Punch,machine,0
498,33,Tackle,level-up,1
498,34,Body Slam,machine,0
498,36,Take Down,level-up,25
498,36,Take Down,machine,0
498,37,Thrash,egg,0
498,38,Double Edge,machine,0
498,39,Tail Whip,level-up,3
498,46,Roar,level-up,39
498,46,Roar,machine,0
498,52,Ember,level-up,7
498,53,Flamethrower,level-up,33
498,53,Flamethrower,machine,0
498,76,Solar Beam,machine,0
498,83,Fire Spin,machine,0
498,91,Dig,machine,0
498,111,Defense Curl,level-up,13
498,123,Smog,level-up,19
498,126,Fire Blast,machine,0
498,156,Rest,machine,0
498,164,Substitute,machine,0
498,174,Curse,machine,0
498,182,Protect,machine,0
498,189,Mud Slap,machine,0
498,203,Endure,level-up,9
498,203,Endure,machine,0
498,205,Rollout,level-up,21
498,214,Sleep Talk,machine,0
498,241,Sunny Day,machine,0
498,257,Heat Wave,machine,0
498,261,Will O Wisp,machine,0
498,263,Facade,machine,0
498,269,Taunt,machine,0
498,270,Helping Hand,machine,0
498,276,Superpower,egg,0
498,281,Yawn,egg,0
498,283,Endeavor,machine,0
498,315,Overheat,machine,0
498,317,Rock Tomb,machine,0
498,360,Gyro Ball,machine,0
498,372,Assurance,level-up,31
498,389,Sucker Punch,egg,0
498,394,Flare Blitz,level-up,43
498,394,Flare Blitz,machine,0
498,428,Zen Headbutt,machine,0
498,447,Grass Knot,machine,0
498,457,Head Smash,level-up,37
498,484,Heavy Slam,machine,0
498,488,Flame Charge,level-up,15
498,488,Flame Charge,machine,0
498,519,Fire Pledge,machine,0
498,528,Wild Charge,machine,0
498,535,Heat Crash,level-up,27
498,535,Heat Crash,machine,0
498,707,Stomping Tantrum,machine,0
498,851,Tera Blast,machine,0
498,885,Trailblaze,machine,0
498,915,Temper Flare,machine,0
499,7,Fire Punch,machine,0
499,9,Thunder Punch,machine,0
499,33,Tackle,level-up,1
499,34,Body Slam,machine,0
499,36,Take Down,level-up,28
499,36,Take Down,machine,0
499,37,Thrash,egg,0
499,38,Double Edge,machine,0
499,39,Tail Whip,level-up,1
499,46,Roar,level-up,47
499,46,Roar,machine,0
499,52,Ember,level-up,1
499,53,Flamethrower,level-up,39
499,53,Flamethrower,machine,0
499,67,Low Kick,machine,0
499,76,Solar Beam,machine,0
499,83,Fire Spin,machine,0
499,91,Dig,machine,0
499,111,Defense Curl,level-up,13
499,123,Smog,level-up,20
499,126,Fire Blast,machine,0
499,156,Rest,machine,0
499,157,Rock Slide,machine,0
499,164,Substitute,machine,0
499,174,Curse,machine,0
499,179,Reversal,machine,0
499,182,Protect,machine,0
499,184,Scary Face,machine,0
499,189,Mud Slap,machine,0
499,203,Endure,level-up,1
499,203,Endure,machine,0
499,205,Rollout,level-up,23
499,214,Sleep Talk,machine,0
499,241,Sunny Day,machine,0
499,257,Heat Wave,machine,0
499,261,Will O Wisp,machine,0
499,263,Facade,machine,0
499,264,Focus Punch,machine,0
499,269,Taunt,machine,0
499,270,Helping Hand,machine,0
499,276,Superpower,egg,0
499,280,Brick Break,machine,0
499,281,Yawn,egg,0
499,282,Knock Off,machine,0
499,283,Endeavor,machine,0
499,292,Arm Thrust,level-up,0
499,315,Overheat,machine,0
499,317,Rock Tomb,machine,0
499,339,Bulk Up,machine,0
499,360,Gyro Ball,machine,0
499,370,Close Combat,machine,0
499,372,Assurance,level-up,36
499,374,Fling,machine,0
499,389,Sucker Punch,egg,0
499,394,Flare Blitz,level-up,52
499,394,Flare Blitz,machine,0
499,398,Poison Jab,machine,0
499,409,Drain Punch,machine,0
499,411,Focus Blast,machine,0
499,428,Zen Headbutt,machine,0
499,444,Stone Edge,machine,0
499,447,Grass Knot,machine,0
499,457,Head Smash,level-up,44
499,484,Heavy Slam,machine,0
499,488,Flame Charge,level-up,15
499,488,Flame Charge,machine,0
499,490,Low Sweep,machine,0
499,519,Fire Pledge,machine,0
499,523,Bulldoze,machine,0
499,528,Wild Charge,machine,0
499,535,Heat Crash,level-up,31
499,535,Heat Crash,machine,0
499,667,High Horsepower,machine,0
499,707,Stomping Tantrum,machine,0
499,811,Coaching,machine,0
499,851,Tera Blast,machine,0
499,885,Trailblaze,machine,0
499,915,Temper Flare,machine,0
500,7,Fire Punch,machine,0
500,9,Thunder Punch,machine,0
500,33,Tackle,level-up,1
500,34,Body Slam,machine,0
500,36,Take Down,level-up,28
500,36,Take Down,machine,0
500,37,Thrash,egg,0
500,38,Double Edge,machine,0
500,39,Tail Whip,level-up,1
500,46,Roar,level-up,55
500,46,Roar,machine,0
500,52,Ember,level-up,1
500,53,Flamethrower,level-up,43
500,53,Flamethrower,machine,0
500,63,Hyper Beam,machine,0
500,67,Low Kick,machine,0
500,76,Solar Beam,machine,0
500,83,Fire Spin,machine,0
500,89,Earthquake,machine,0
500,91,Dig,machine,0
500,111,Defense Curl,level-up,13
500,123,Smog,level-up,20
500,126,Fire Blast,machine,0
500,156,Rest,machine,0
500,157,Rock Slide,machine,0
500,164,Substitute,machine,0
500,174,Curse,machine,0
500,179,Reversal,machine,0
500,182,Protect,machine,0
500,184,Scary Face,machine,0
500,189,Mud Slap,machine,0
500,203,Endure,egg,0
500,203,Endure,machine,0
500,205,Rollout,level-up,23
500,214,Sleep Talk,machine,0
500,241,Sunny Day,machine,0
500,257,Heat Wave,machine,0
500,261,Will O Wisp,machine,0
500,263,Facade,machine,0
500,264,Focus Punch,machine,0
500,269,Taunt,machine,0
500,270,Helping Hand,machine,0
500,276,Superpower,egg,0
500,280,Brick Break,machine,0
500,281,Yawn,egg,0
500,282,Knock Off,machine,0
500,283,Endeavor,machine,0
500,292,Arm Thrust,level-up,1
500,307,Blast Burn,machine,0
500,315,Overheat,machine,0
500,317,Rock Tomb,machine,0
500,339,Bulk Up,machine,0
500,359,Hammer Arm,egg,0
500,360,Gyro Ball,machine,0
500,370,Close Combat,machine,0
500,372,Assurance,level-up,38
500,374,Fling,machine,0
500,389,Sucker Punch,egg,0
500,394,Flare Blitz,level-up,62
500,394,Flare Blitz,machine,0
500,398,Poison Jab,machine,0
500,409,Drain Punch,machine,0
500,411,Focus Blast,machine,0
500,416,Giga Impact,machine,0
500,428,Zen Headbutt,machine,0
500,442,Iron Head,machine,0
